source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0030027,lamellipodium,0.0006155183423268394,True,"""A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments."" [ISBN:0815316194]",195,9954,135,18842,0.013562386980108499,0.6923076923076923,query_1,"['GO:0120025', 'GO:0031252']"
GO:BP,GO:0006812,cation transport,0.0006247062212234182,True,"""The directed movement of cations, atoms or small molecules with a net positive charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1195,9526,721,17847,0.07568759185387361,0.6033472803347281,query_1,['GO:0006811']
GO:BP,GO:0031032,actomyosin structure organization,0.0006825115743049534,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments."" [GOC:dph, GOC:jl, GOC:mah]",196,9526,139,17847,0.014591643921897964,0.7091836734693877,query_1,['GO:0030036']
GO:MF,GO:0005262,calcium channel activity,0.0007226556316969996,True,"""Enables the facilitated diffusion of a calcium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."" [GOC:mtg_transport, GOC:pr, ISBN:0815340729]",125,9781,93,18098,0.009508230242306513,0.744,query_1,"['GO:0015085', 'GO:0005261']"
GO:MF,GO:0015294,solute:cation symporter activity,0.0007477920230627443,True,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + cation(out) = solute(in) + cation(in)."" [GOC:ai]",105,9781,80,18098,0.00817912278908087,0.7619047619047619,query_1,"['GO:0015293', 'GO:0022853', 'GO:0022890']"
GO:BP,GO:0051171,regulation of nitrogen compound metabolic process,0.0007920566582858846,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",5916,9526,3313,17847,0.347785009447827,0.5600067613252198,query_1,"['GO:0006807', 'GO:0019222']"
GO:BP,GO:0048513,animal organ development,0.000796246239742186,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",3635,9526,2073,17847,0.21761494856183078,0.5702888583218707,query_1,"['GO:0048731', 'GO:0048856']"
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,0.0007985709724596008,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1886,9526,1108,17847,0.11631324795297082,0.5874867444326617,query_1,"['GO:0051173', 'GO:0006139', 'GO:0031325', 'GO:0019219']"
GO:MF,GO:0022853,active ion transmembrane transporter activity,0.0008164982786150582,True,"""Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",255,9781,174,18098,0.017789592066250894,0.6823529411764706,query_1,"['GO:0022804', 'GO:0015075']"
GO:BP,GO:0007411,axon guidance,0.0008566269054546111,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",283,9526,192,17847,0.02015536426621877,0.6784452296819788,query_1,"['GO:0097485', 'GO:0007409']"
GO:BP,GO:1901565,organonitrogen compound catabolic process,0.0008597997451260703,True,"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]",1319,9526,790,17847,0.08293092588704598,0.5989385898407885,query_1,"['GO:1901575', 'GO:1901564']"
GO:BP,GO:0000278,mitotic cell cycle,0.000889072011743235,True,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194, Reactome:69278]",1033,9526,628,17847,0.06592483728742389,0.6079380445304937,query_1,['GO:0007049']
GO:MF,GO:0019903,protein phosphatase binding,0.0008927344566083291,True,"""Interacting selectively and non-covalently with any protein phosphatase."" [GOC:jl]",141,9781,103,18098,0.010530620590941621,0.7304964539007093,query_1,['GO:0019902']
GO:BP,GO:0060078,regulation of postsynaptic membrane potential,0.0008939630448649688,True,"""Any process that modulates the potential difference across a post-synaptic membrane."" [GOC:dph, GOC:ef]",144,9526,106,17847,0.011127440688641613,0.7361111111111112,query_1,['GO:0042391']
GO:CC,GO:0071944,cell periphery,0.0009088309356815772,True,"""The part of a cell encompassing the cell cortex, the plasma membrane, and any external encapsulating structures."" [GOC:mah]",5726,9954,3168,18842,0.3182640144665461,0.5532658050995459,query_1,['GO:0044464']
GO:CC,GO:0097014,ciliary plasm,0.0009419987045837118,True,"""All of the contents of a cilium, excluding the plasma membrane surrounding the cilium."" [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]",120,9954,88,18842,0.00884066706851517,0.7333333333333333,query_1,"['GO:0032838', 'GO:0044441']"
GO:BP,GO:0045893,"positive regulation of transcription, DNA-templated",0.0010094594889474176,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1537,9526,912,17847,0.09573798026453915,0.5933636955107352,query_1,"['GO:0010628', 'GO:0006355', 'GO:1903508', 'GO:0006351']"
GO:BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,0.0010227358280518776,True,"""Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."" [GOC:dph, GOC:tb]",305,9526,205,17847,0.021520050388410667,0.6721311475409836,query_1,"['GO:0000904', 'GO:0022604', 'GO:0060284']"
GO:BP,GO:1901576,organic substance biosynthetic process,0.0010240823623112075,True,"""The chemical reactions and pathways resulting in the formation of an organic substance, any molecular entity containing carbon."" [GOC:pr, GOC:TermGenie]",6193,9526,3461,17847,0.36332143606970396,0.5588567737768448,query_1,"['GO:0071704', 'GO:0009058']"
GO:BP,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,0.0010347992323579758,True,"""Any process that regulates the the local concentration of neurotransmitter receptor at the postsynaptic membrane."" [GOC:dos]",68,9526,56,17847,0.005878647910980474,0.8235294117647058,query_1,['GO:0065008']
GO:BP,GO:0098660,inorganic ion transmembrane transport,0.0010991709132726116,True,"""The process in which an inorganic ion is transported across a membrane."" [GOC:mah]",864,9526,531,17847,0.05574217929876128,0.6145833333333334,query_1,['GO:0034220']
GO:BP,GO:0045595,regulation of cell differentiation,0.0011533411821262802,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1903,9526,1116,17847,0.1171530547973966,0.5864424592748292,query_1,"['GO:0050794', 'GO:0050793', 'GO:0030154']"
GO:CC,GO:0005802,trans-Golgi network,0.0012064965135313163,True,"""The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination."" [GOC:vw, ISBN:0815316194]",233,9954,157,18842,0.01577255374723729,0.6738197424892703,query_1,['GO:0098791']
GO:BP,GO:0044248,cellular catabolic process,0.0012312179568271413,True,"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]",2287,9526,1329,17847,0.13951291203023305,0.5811106252732838,query_1,"['GO:0044237', 'GO:0009056']"
GO:BP,GO:0034333,adherens junction assembly,0.001248243073099893,True,"""The aggregation, arrangement and bonding together of a set of components to form an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GOC:mah]",92,9526,72,17847,0.007558261599832038,0.782608695652174,query_1,"['GO:0034329', 'GO:0034332']"
GO:MF,GO:0042578,phosphoric ester hydrolase activity,0.0012499013986131775,True,"""Catalysis of the reaction: RPO-R' + H2O = RPOOH + R'H. This reaction is the hydrolysis of any phosphoric ester bond, any ester formed from orthophosphoric acid, O=P(OH)3."" [GOC:jl]",379,9781,248,18098,0.0253552806461507,0.6543535620052771,query_1,['GO:0016788']
GO:MF,GO:0030695,GTPase regulator activity,0.0012666527761210783,True,"""Modulates the rate of GTP hydrolysis by a GTPase."" [GOC:mah]",304,9781,203,18098,0.02075452407729271,0.6677631578947368,query_1,['GO:0060589']
GO:MF,GO:0051219,phosphoprotein binding,0.0012890477390192021,True,"""Interacting selectively and non-covalently with a phosphorylated protein."" [GOC:ai]",83,9781,65,18098,0.006645537266128208,0.7831325301204819,query_1,['GO:0005515']
GO:CC,GO:0005635,nuclear envelope,0.0013100584926442201,True,"""The double lipid bilayer enclosing the nucleus and separating its contents from the rest of the cytoplasm; includes the intermembrane space, a gap of width 20-40 nm (also called the perinuclear space)."" [ISBN:0198547684]",470,9954,296,18842,0.029736789230460116,0.6297872340425532,query_1,"['GO:0044428', 'GO:0012505', 'GO:0031967']"
GO:BP,GO:0033554,cellular response to stress,0.0013188551924892288,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",2064,9526,1205,17847,0.12649590594163343,0.5838178294573644,query_1,"['GO:0006950', 'GO:0051716']"
GO:CC,GO:0005930,axoneme,0.0013200620441113362,True,"""The bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements."" [GOC:bf, GOC:cilia, ISBN:0198547684]",119,9954,87,18842,0.008740204942736588,0.7310924369747899,query_1,"['GO:0044430', 'GO:0044444', 'GO:0097014', 'GO:0044441']"
GO:BP,GO:0040007,growth,0.0013918532887873057,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",1009,9526,613,17847,0.06435019945412555,0.6075322101090188,query_1,['GO:0008150']
GO:CC,GO:0005886,plasma membrane,0.0014534756727329742,True,"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]",5603,9954,3099,18842,0.311332127787824,0.5530965554167411,query_1,"['GO:0044464', 'GO:0071944', 'GO:0016020']"
GO:BP,GO:0032147,activation of protein kinase activity,0.0014553548394342325,True,"""Any process that initiates the activity of an inactive protein kinase."" [GOC:mah]",336,9526,223,17847,0.023409615788368674,0.6636904761904762,query_1,['GO:0045860']
GO:BP,GO:0051567,histone H3-K9 methylation,0.0014647600193508927,True,"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 9 of the histone."" [GOC:ai, GOC:pr]",40,9526,36,17847,0.003779130799916019,0.9,query_1,"['GO:0034968', 'GO:0061647']"
