incoming,converted,n_incoming,n_converted,name,description,namespaces,query
LINC02476,None,5792,1,None,None,,query_1
KCND2,3751,5793,1,KCND2,potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TSPAN12,23554,5794,1,TSPAN12,tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CPED1,79974,5795,1,CPED1,cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WNT16,51384,5796,1,WNT16,Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PTPRZ1,5803,5797,1,PTPRZ1,protein tyrosine phosphatase receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AASS,10157,5798,1,AASS,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FEZF1,389549,5799,1,FEZF1,FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:22788],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CADPS2,93664,5800,1,CADPS2,calcium dependent secretion activator 2 [Source:HGNC Symbol;Acc:HGNC:16018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC13A1,6561,5801,1,SLC13A1,solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IQUB,154865,5802,1,IQUB,IQ motif and ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:21995],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NDUFA5,4698,5803,1,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928211,None,5804,1,None,None,,query_1
GPR37,2861,5805,1,GPR37,G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POT1,25913,5806,1,POT1,protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POT1-AS1,None,5807,1,None,None,,query_1
LOC101928283,None,5808,1,None,None,,query_1
GRM8,2918,5809,1,GRM8,glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928333,None,5810,1,None,None,,query_1
ZNF800,168850,5811,1,ZNF800,zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARF5,381,5812,1,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FSCN3,29999,5813,1,FSCN3,fascin actin-bundling protein 3 [Source:HGNC Symbol;Acc:HGNC:3961],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SND1,27044,5814,1,SND1,staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LEP,3952,5815,1,LEP,leptin [Source:HGNC Symbol;Acc:HGNC:6553],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RBM28,55131,5816,1,RBM28,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRRT4,401399,5817,1,PRRT4,proline rich transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:37280],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IMPDH1,3614,5818,1,IMPDH1,inosine monophosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6052],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HILPDA,29923,5819,1,HILPDA,hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METTL2B,55798,5820,1,METTL2B,methyltransferase like 2B [Source:HGNC Symbol;Acc:HGNC:18272],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM71F2,346653,5821,1,FAM71F2,family with sequence similarity 71 member F2 [Source:HGNC Symbol;Acc:HGNC:27998],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM71F1,84691,5822,1,FAM71F1,family with sequence similarity 71 member F1 [Source:HGNC Symbol;Acc:HGNC:30704],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CALU,813,5823,1,CALU,calumenin [Source:HGNC Symbol;Acc:HGNC:1458],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC136,64753,5824,1,CCDC136,coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IRF5,3663,5825,1,IRF5,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TNPO3,23534,5826,1,TNPO3,transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TSPAN33,340348,5827,1,TSPAN33,tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMO,6608,5828,1,SMO,"smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AHCYL2,23382,5829,1,AHCYL2,adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STRIP2,57464,5830,1,STRIP2,striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMKR1,100287482,5831,1,SMKR1,small lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:43561],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NRF1,4899,5832,1,NRF1,nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBE2H,7328,5833,1,UBE2H,ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZC3HC1,51530,5834,1,ZC3HC1,zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KLHDC10,23008,5835,1,KLHDC10,kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CPA5,93979,5836,1,CPA5,carboxypeptidase A5 [Source:HGNC Symbol;Acc:HGNC:15722],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COPG2,26958,5837,1,COPG2,coatomer protein complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TSGA13,114960,5838,1,TSGA13,testis specific 13 [Source:HGNC Symbol;Acc:HGNC:12369],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC-PINT,378805,5839,1,LINC-PINT,"long intergenic non-protein coding RNA, p53 induced transcript [Source:HGNC Symbol;Acc:HGNC:26885]","ENTREZGENE,HGNC,WIKIGENE",query_1
LINC00513,None,5840,1,None,None,,query_1
MKLN1,4289,5841,1,MKLN1,muskelin 1 [Source:HGNC Symbol;Acc:HGNC:7109],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MKLN1-AS,None,5842,1,None,None,,query_1
PODXL,5420,5843,1,PODXL,podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928782,None,5844,1,None,None,,query_1
PLXNA4,91584,5845,1,PLXNA4,plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FLJ40288,None,5846,1,None,None,,query_1
CHCHD3,54927,5847,1,CHCHD3,coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105375512,None,5848,1,None,None,,query_1
EXOC4,60412,5849,1,EXOC4,exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101928861,None,5850,1,None,None,,query_1
LRGUK,136332,5851,1,LRGUK,leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR1B1,231,5852,1,AKR1B1,aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR1B10,57016,5853,1,AKR1B10,aldo-keto reductase family 1 member B10 [Source:HGNC Symbol;Acc:HGNC:382],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR1B15,441282,5854,1,AKR1B15,aldo-keto reductase family 1 member B15 [Source:HGNC Symbol;Acc:HGNC:37281],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BPGM,669,5855,1,BPGM,bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CALD1,800,5856,1,CALD1,caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AGBL3,340351,5857,1,AGBL3,ATP/GTP binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:27981],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WDR91,29062,5858,1,WDR91,WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STRA8,346673,5859,1,STRA8,stimulated by retinoic acid 8 [Source:HGNC Symbol;Acc:HGNC:30653],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CNOT4,4850,5860,1,CNOT4,CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUP205,23165,5861,1,NUP205,nucleoporin 205 [Source:HGNC Symbol;Acc:HGNC:18658],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C7orf73,None,5862,1,None,None,,query_1
SLC13A4,26266,5863,1,SLC13A4,solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM180A,389558,5864,1,FAM180A,family with sequence similarity 180 member A [Source:HGNC Symbol;Acc:HGNC:33773],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC349160,None,5865,1,None,None,,query_1
PTN,5764,5866,1,PTN,pleiotrophin [Source:HGNC Symbol;Acc:HGNC:9630],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DGKI,9162,5867,1,DGKI,diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CREB3L2,64764,5868,1,CREB3L2,cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR1D1,6718,5869,1,AKR1D1,aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRIM24,8805,5870,1,TRIM24,tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SVOPL,136306,5871,1,SVOPL,SVOP like [Source:HGNC Symbol;Acc:HGNC:27034],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATP6V0A4,50617,5872,1,ATP6V0A4,ATPase H+ transporting V0 subunit a4 [Source:HGNC Symbol;Acc:HGNC:866],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM213,155006,5873,1,TMEM213,transmembrane protein 213 [Source:HGNC Symbol;Acc:HGNC:27220],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIAA1549,57670,5874,1,KIAA1549,KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZC3HAV1L,92092,5875,1,ZC3HAV1L,"zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZC3HAV1,56829,5876,1,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HIPK2,28996,5877,1,HIPK2,homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TBXAS1,6916,5878,1,TBXAS1,thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PARP12,64761,5879,1,PARP12,poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KDM7A,80853,5880,1,KDM7A,lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC37A3,84255,5881,1,SLC37A3,solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAB19,401409,5882,1,RAB19,"RAB19, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19982]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DENND2A,27147,5883,1,DENND2A,DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADCK2,90956,5884,1,ADCK2,aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NDUFB2-AS1,None,5885,1,None,None,,query_1
BRAF,673,5886,1,BRAF,"B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM178B,100507421,5887,1,TMEM178B,transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIAA1147,57189,5888,1,DENND11,DENN domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29472],UNIPROT_GN,query_1
TAS2R4,50832,5889,1,TAS2R4,taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TAS2R5,54429,5890,1,TAS2R5,taste 2 receptor member 5 [Source:HGNC Symbol;Acc:HGNC:14912],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRSS37,136242,5891,1,PRSS37,serine protease 37 [Source:HGNC Symbol;Acc:HGNC:29211],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLEC5A,23601,5892,1,CLEC5A,C-type lectin domain containing 5A [Source:HGNC Symbol;Acc:HGNC:2054],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MGAM,8972,5893,1,MGAM,maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MGAM2,93432,5894,1,MGAM2,maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MOXD2P,None,5895,1,None,None,,query_1
TRY2P,None,5896,1,None,None,,query_1
EPHB6,2051,5897,1,EPHB6,EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLCN1,1180,5898,1,CLCN1,chloride voltage-gated channel 1 [Source:HGNC Symbol;Acc:HGNC:2019],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPHA1-AS1,None,5899,1,None,None,,query_1
LOC154761,None,5900,1,None,None,,query_1
OR2F1,26211,5901,1,OR2F1,olfactory receptor family 2 subfamily F member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8246],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR2A5,393046,5902,1,OR2A5,olfactory receptor family 2 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8232],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR2A2,442361,5903,1,OR2A2,olfactory receptor family 2 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8230],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR2A14,135941,5904,1,OR2A14,olfactory receptor family 2 subfamily A member 14 [Source:HGNC Symbol;Acc:HGNC:15084],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR2A1-AS1,None,5905,1,None,None,,query_1
NOBOX,135935,5906,1,NOBOX,NOBOX oogenesis homeobox [Source:HGNC Symbol;Acc:HGNC:22448],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TPK1,27010,5907,1,TPK1,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CNTNAP2,26047,5908,1,CNTNAP2,contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C7orf33,202865,5909,1,C7orf33,chromosome 7 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:21724],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CUL1,8454,5910,1,CUL1,cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EZH2,2146,5911,1,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PDIA4,9601,5912,1,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF786,136051,5913,1,ZNF786,zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF425,155054,5914,1,ZNF425,zinc finger protein 425 [Source:HGNC Symbol;Acc:HGNC:20690],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF398,57541,5915,1,ZNF398,zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF282,8427,5916,1,ZNF282,zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF746,155061,5917,1,ZNF746,zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF767P,None,5918,1,None,None,,query_1
KRBA1,84626,5919,1,KRBA1,KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SSPO,23145,5920,1,SSPO,SCO-spondin [Source:HGNC Symbol;Acc:HGNC:21998],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACTR3C,653857,5921,1,ACTR3C,actin related protein 3C [Source:HGNC Symbol;Acc:HGNC:37282],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF775,285971,5922,1,ZNF775,zinc finger protein 775 [Source:HGNC Symbol;Acc:HGNC:28501],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC728743,None,5923,1,None,None,,query_1
LINC00996,None,5924,1,None,None,,query_1
GIMAP4,55303,5925,1,GIMAP4,"GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GIMAP6,474344,5926,1,GIMAP6,"GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM176A,55365,5927,1,TMEM176A,transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KCNH2,3757,5928,1,KCNH2,potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NOS3,4846,5929,1,NOS3,nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATG9B,285973,5930,1,ATG9B,autophagy related 9B [Source:HGNC Symbol;Acc:HGNC:21899],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC4A2,6522,5931,1,SLC4A2,solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AGAP3,116988,5932,1,AGAP3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GBX1,2636,5933,1,GBX1,gastrulation brain homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4185],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCF2,10061,5934,1,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCF2,114483834,5934,2,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHPF2,54480,5935,1,CHPF2,chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMARCD3,6604,5936,1,SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUB1,51667,5937,1,NUB1,negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WDR86,349136,5938,1,WDR86,WD repeat domain 86 [Source:HGNC Symbol;Acc:HGNC:28020],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RHEB,6009,5939,1,RHEB,"Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRKAG2,51422,5940,1,PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:9386],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNTL5,168391,5941,1,GALNTL5,polypeptide N-acetylgalactosaminyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:21725],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNT11,63917,5942,1,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KMT2C,58508,5943,1,KMT2C,lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FABP5P3,None,5944,1,None,None,,query_1
XRCC2,7516,5945,1,XRCC2,X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACTR3B,57180,5946,1,ACTR3B,actin related protein 3B [Source:HGNC Symbol;Acc:HGNC:17256],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01287,None,5947,1,None,None,,query_1
DPP6,1804,5948,1,DPP6,dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929998,None,5949,1,None,None,,query_1
HTR5A-AS1,None,5950,1,None,None,,query_1
HTR5A,3361,5951,1,HTR5A,5-hydroxytryptamine receptor 5A [Source:HGNC Symbol;Acc:HGNC:5300],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BLACE,None,5952,1,None,None,,query_1
LOC100286906,None,5953,1,None,None,,query_1
CNPY1,285888,5954,1,CNPY1,canopy FGF signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:27786],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100506302,None,5955,1,None,None,,query_1
RBM33,155435,5956,1,RBM33,RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC285889,None,5957,1,None,None,,query_1
LINC01006,100506380,5958,1,LINC01006,long intergenic non-protein coding RNA 1006 [Source:HGNC Symbol;Acc:HGNC:48971],"ENTREZGENE,HGNC,WIKIGENE",query_1
