source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:MF,GO:0019838,growth factor binding,0.0006265296493066516,True,"""Interacting selectively and non-covalently with any growth factor, proteins or polypeptides that stimulate a cell or organism to grow or proliferate."" [GOC:curators]",139,9902,103,18098,0.010401939002221774,0.7410071942446043,query_1,['GO:0005515']
GO:BP,GO:0010256,endomembrane system organization,0.0006489860517298991,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system."" [GOC:mah, GOC:sm]",437,9637,287,17847,0.02978105219466639,0.6567505720823799,query_1,['GO:0016043']
GO:BP,GO:0048583,regulation of response to stimulus,0.000654639452243511,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",4370,9637,2502,17847,0.25962436442876413,0.5725400457665903,query_1,"['GO:0050896', 'GO:0050789']"
GO:BP,GO:0043549,regulation of kinase activity,0.0006567955789732309,True,"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]",877,9637,545,17847,0.05655286915015046,0.621436716077537,query_1,"['GO:0042325', 'GO:0051338']"
GO:BP,GO:0007423,sensory organ development,0.0006598585959215711,True,"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]",555,9637,357,17847,0.03704472346165819,0.6432432432432432,query_1,['GO:0048513']
GO:MF,GO:0005096,GTPase activator activity,0.0006942417772333736,True,"""Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP."" [GOC:mah]",273,9902,187,18098,0.018885073722480307,0.684981684981685,query_1,"['GO:0030695', 'GO:0008047']"
GO:BP,GO:0060078,regulation of postsynaptic membrane potential,0.0007016147793912651,True,"""Any process that modulates the potential difference across a post-synaptic membrane."" [GOC:dph, GOC:ef]",144,9637,107,17847,0.011103040365258898,0.7430555555555556,query_1,['GO:0042391']
GO:MF,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.0007480954522027716,True,"""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]",870,9902,542,18098,0.05473641688547768,0.6229885057471264,query_1,['GO:0016817']
GO:MF,GO:0016817,"hydrolase activity, acting on acid anhydrides",0.0007480954522027716,True,"""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]",870,9902,542,18098,0.05473641688547768,0.6229885057471264,query_1,['GO:0016787']
GO:BP,GO:1901615,organic hydroxy compound metabolic process,0.0007488988795250621,True,"""The chemical reactions and pathways involving organic hydroxy compound."" [GOC:pr, GOC:TermGenie]",547,9637,352,17847,0.036525889799730205,0.643510054844607,query_1,['GO:0071704']
GO:BP,GO:0050769,positive regulation of neurogenesis,0.0007770986209692434,True,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",488,9637,317,17847,0.0328940541662343,0.6495901639344263,query_1,"['GO:0050767', 'GO:0051962', 'GO:0010720', 'GO:0022008']"
GO:BP,GO:0045893,"positive regulation of transcription, DNA-templated",0.0008002067466700833,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1537,9637,922,17847,0.0956729272595206,0.5998698763825634,query_1,"['GO:0010628', 'GO:0006355', 'GO:1903508', 'GO:0006351']"
GO:CC,GO:0005886,plasma membrane,0.0008185900540703426,True,"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]",5603,10070,3137,18842,0.31151936444885797,0.5598786364447618,query_1,"['GO:0044464', 'GO:0071944', 'GO:0016020']"
GO:BP,GO:1903827,regulation of cellular protein localization,0.0008497506804763799,True,"""Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",539,9637,347,17847,0.036007056137802224,0.6437847866419295,query_1,"['GO:0032880', 'GO:0034613', 'GO:0060341']"
GO:MF,GO:0008289,lipid binding,0.0008800868059678085,True,"""Interacting selectively and non-covalently with a lipid."" [GOC:ai]",734,9902,462,18098,0.04665724096142194,0.6294277929155313,query_1,['GO:0005488']
GO:BP,GO:0060322,head development,0.000892562769274405,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",787,9637,492,17847,0.05105323233371381,0.625158831003812,query_1,['GO:0048856']
GO:BP,GO:0006865,amino acid transport,0.0009097287932423154,True,"""The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",146,9637,108,17847,0.011206807097644496,0.7397260273972602,query_1,"['GO:0046942', 'GO:0071705']"
GO:BP,GO:0000226,microtubule cytoskeleton organization,0.000911563272062134,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]",563,9637,361,17847,0.03745979039120058,0.6412078152753108,query_1,"['GO:0007017', 'GO:0007010']"
GO:MF,GO:0042803,protein homodimerization activity,0.0009125730728386981,True,"""Interacting selectively and non-covalently with an identical protein to form a homodimer."" [GOC:jl]",859,9902,535,18098,0.0540294889921228,0.6228172293364377,query_1,"['GO:0042802', 'GO:0046983']"
GO:CC,GO:0098685,Schaffer collateral - CA1 synapse,0.0009400303319126969,True,"""A synapse between the Schaffer collateral axon of a CA3 pyramidal cell and a CA1 pyramidal cell."" [PMID:16399689]",85,10070,66,18842,0.006554121151936445,0.7764705882352941,query_1,['GO:0045202']
GO:BP,GO:0071417,cellular response to organonitrogen compound,0.001020991764637823,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [CHEBI:35352, GOC:mah]",664,9637,420,17847,0.04358202760195082,0.6325301204819277,query_1,"['GO:0071495', 'GO:1901699', 'GO:0010243', 'GO:0071310']"
GO:CC,GO:0005635,nuclear envelope,0.0011737268833597447,True,"""The double lipid bilayer enclosing the nucleus and separating its contents from the rest of the cytoplasm; includes the intermembrane space, a gap of width 20-40 nm (also called the perinuclear space)."" [ISBN:0198547684]",470,10070,299,18842,0.029692154915590865,0.6361702127659574,query_1,"['GO:0044428', 'GO:0012505', 'GO:0031967']"
GO:BP,GO:0019222,regulation of metabolic process,0.0012820122602347395,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",6871,9637,3867,17847,0.4012659541351043,0.5628001746470673,query_1,"['GO:0008152', 'GO:0050789']"
GO:MF,GO:0000287,magnesium ion binding,0.0012961524236823842,True,"""Interacting selectively and non-covalently with magnesium (Mg) ions."" [GOC:ai]",218,9902,152,18098,0.015350434255705918,0.6972477064220184,query_1,['GO:0046872']
GO:MF,GO:0016462,pyrophosphatase activity,0.0013114464884305481,True,"""Catalysis of the hydrolysis of a pyrophosphate bond between two phosphate groups, leaving one phosphate on each of the two fragments."" [EC:3.6.1.-, GOC:curators]",866,9902,538,18098,0.05433245808927489,0.6212471131639723,query_1,['GO:0016818']
GO:CC,GO:0030027,lamellipodium,0.0013385187825177601,True,"""A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments."" [ISBN:0815316194]",195,10070,135,18842,0.013406156901688183,0.6923076923076923,query_1,"['GO:0120025', 'GO:0031252']"
GO:BP,GO:0050808,synapse organization,0.0013715435141366966,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",416,9637,273,17847,0.02832831794126803,0.65625,query_1,['GO:0016043']
GO:BP,GO:0097485,neuron projection guidance,0.0013946224018725154,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",285,9637,194,17847,0.020130746082805854,0.6807017543859649,query_1,"['GO:0006935', 'GO:0006928', 'GO:0048812']"
GO:MF,GO:0008017,microtubule binding,0.0016951658496612786,True,"""Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers."" [GOC:krc]",251,9902,172,18098,0.017370228236719853,0.6852589641434262,query_1,['GO:0015631']
GO:MF,GO:0015293,symporter activity,0.001761431075050471,True,"""Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy."" [GOC:mtg_transport, ISBN:0815340729, PMID:10839820]",144,9902,105,18098,0.010603918400323167,0.7291666666666666,query_1,['GO:0015291']
GO:CC,GO:0044420,extracellular matrix component,0.0017761196572124668,True,"""Any constituent part of the extracellular matrix, the structure lying external to one or more cells, which provides structural support for cells or tissues; may be completely external to the cell (as in animals) or be part of the cell (as often seen in plants)."" [GOC:jl]",53,10070,44,18842,0.004369414101290963,0.8301886792452831,query_1,"['GO:0044421', 'GO:0031012']"
GO:BP,GO:0031328,positive regulation of cellular biosynthetic process,0.001797681457494234,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]",1998,9637,1179,17847,0.12234097748261907,0.5900900900900901,query_1,"['GO:0031326', 'GO:0044249', 'GO:0031325', 'GO:0009891']"
GO:CC,GO:0070382,exocytic vesicle,0.0018291294462031047,True,"""A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]",222,10070,151,18842,0.014995034756703078,0.6801801801801802,query_1,"['GO:0099503', 'GO:0030133']"
GO:BP,GO:0009891,positive regulation of biosynthetic process,0.00184047414914999,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2032,9637,1198,17847,0.12431254539794542,0.5895669291338582,query_1,"['GO:0009893', 'GO:0009889', 'GO:0009058']"
