incoming,converted,n_incoming,n_converted,name,description,namespaces,query
LOC101927120,None,12807,1,None,None,,query_1
OR5AK2,390181,12808,1,OR5AK2,olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5AK4P,None,12809,1,None,None,,query_1
LRRC55,219527,12810,1,LRRC55,leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APLNR,187,12811,1,APLNR,apelin receptor [Source:HGNC Symbol;Acc:HGNC:339],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TNKS1BP1,85456,12812,1,TNKS1BP1,tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SSRP1,6749,12813,1,SSRP1,structure specific recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:11327],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
P2RX3,5024,12814,1,P2RX3,purinergic receptor P2X 3 [Source:HGNC Symbol;Acc:HGNC:8534],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRG3,10394,12815,1,PRG3,"proteoglycan 3, pro eosinophil major basic protein 2 [Source:HGNC Symbol;Acc:HGNC:9363]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRG2,5553,12816,1,PRG2,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC43A3,29015,12817,1,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RTN4RL2,349667,12818,1,RTN4RL2,reticulon 4 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:23053],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC43A1,8501,12819,1,SLC43A1,solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMTNL1,219537,12820,1,SMTNL1,smoothelin like 1 [Source:HGNC Symbol;Acc:HGNC:32394],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBE2L6,9246,12821,1,UBE2L6,ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPING1,710,12822,1,SERPING1,serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR130A,406919,12823,1,MIR130A,microRNA 130a [Source:HGNC Symbol;Acc:HGNC:31514],"ENTREZGENE,HGNC,WIKIGENE",query_1
YPEL4,219539,12824,1,YPEL4,yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLP1,10978,12825,1,CLP1,cleavage and polyadenylation factor I subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZDHHC5,25921,12826,1,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MED19,219541,12827,1,MED19,mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMX2-CTNND1,None,12828,1,None,None,,query_1
CTNND1,1500,12829,1,CTNND1,catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR9Q1,219956,12830,1,OR9Q1,olfactory receptor family 9 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:14724],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR6Q1,219952,12831,1,OR6Q1,olfactory receptor family 6 subfamily Q member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15302],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR9Q2,219957,12832,1,OR9Q2,olfactory receptor family 9 subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:15328],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR1S2,219958,12833,1,OR1S2,olfactory receptor family 1 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:15141],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR1S1,219959,12834,1,OR1S1,olfactory receptor family 1 subfamily S member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8227],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR10Q1,219960,12835,1,OR10Q1,olfactory receptor family 10 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:15134],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR10W1,81341,12836,1,OR10W1,olfactory receptor family 10 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15139],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5B17,219965,12837,1,OR5B17,olfactory receptor family 5 subfamily B member 17 [Source:HGNC Symbol;Acc:HGNC:15267],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5B12,390191,12838,1,OR5B12,olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5B21,219968,12839,1,OR5B21,olfactory receptor family 5 subfamily B member 21 [Source:HGNC Symbol;Acc:HGNC:19616],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LPXN,9404,12840,1,LPXN,leupaxin [Source:HGNC Symbol;Acc:HGNC:14061],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZFP91-CNTF,None,12841,1,None,None,,query_1
GLYAT,10249,12842,1,GLYAT,glycine-N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:13734],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GLYATL2,219970,12843,1,GLYATL2,glycine-N-acyltransferase like 2 [Source:HGNC Symbol;Acc:HGNC:24178],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC283194,None,12844,1,None,None,,query_1
FAM111B,374393,12845,1,FAM111B,family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927204,None,12846,1,None,None,,query_1
FAM111A,63901,12847,1,FAM111A,family with sequence similarity 111 member A [Source:HGNC Symbol;Acc:HGNC:24725],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DTX4,23220,12848,1,DTX4,deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MPEG1,219972,12849,1,MPEG1,macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5AN1,390195,12850,1,OR5AN1,olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5A2,219981,12851,1,OR5A2,olfactory receptor family 5 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR5A1,219982,12852,1,OR5A1,olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR4D6,219983,12853,1,OR4D6,olfactory receptor family 4 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:15175],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR4D11,219986,12854,1,OR4D11,olfactory receptor family 4 subfamily D member 11 [Source:HGNC Symbol;Acc:HGNC:15174],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OSBP,5007,12855,1,OSBP,oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PATL1,219988,12856,1,PATL1,"PAT1 homolog 1, processing body mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:26721]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OR10V1,390201,12857,1,OR10V1,olfactory receptor family 10 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:15136],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STX3,6809,12858,1,STX3,syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GIF,None,12859,1,None,None,,query_1
TCN1,6947,12860,1,TCN1,transcobalamin 1 [Source:HGNC Symbol;Acc:HGNC:11652],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OOSP1,None,12861,1,None,None,,query_1
OOSP2,219990,12862,1,OOSP2,oocyte secreted protein 2 [Source:HGNC Symbol;Acc:HGNC:26699],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A3,932,12863,1,MS4A3,membrane spanning 4-domains A3 [Source:HGNC Symbol;Acc:HGNC:7317],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A2,2206,12864,1,MS4A2,membrane spanning 4-domains A2 [Source:HGNC Symbol;Acc:HGNC:7316],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A6A,64231,12865,1,MS4A6A,membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A4E,643680,12866,1,MS4A4E,membrane spanning 4-domains A4E [Source:HGNC Symbol;Acc:HGNC:14284],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A4A,51338,12867,1,MS4A4A,membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A6E,245802,12868,1,MS4A6E,membrane spanning 4-domains A6E [Source:HGNC Symbol;Acc:HGNC:14285],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A7,58475,12869,1,MS4A7,membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A14,84689,12870,1,MS4A14,membrane spanning 4-domains A14 [Source:HGNC Symbol;Acc:HGNC:30706],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A5,64232,12871,1,MS4A5,membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A1,931,12872,1,MS4A1,membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A12,54860,12873,1,MS4A12,membrane spanning 4-domains A12 [Source:HGNC Symbol;Acc:HGNC:13370],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A13,503497,12874,1,MS4A13,membrane spanning 4-domains A13 [Source:HGNC Symbol;Acc:HGNC:16674],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00301,None,12875,1,None,None,,query_1
MS4A8,83661,12876,1,MS4A8,membrane spanning 4-domains A8 [Source:HGNC Symbol;Acc:HGNC:13380],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A18,728588,12877,1,MS4A18,membrane spanning 4-domains A18 [Source:HGNC Symbol;Acc:HGNC:37636],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A15,219995,12878,1,MS4A15,membrane spanning 4-domains A15 [Source:HGNC Symbol;Acc:HGNC:28573],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MS4A10,341116,12879,1,MS4A10,membrane spanning 4-domains A10 [Source:HGNC Symbol;Acc:HGNC:13368],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC86,79080,12880,1,CCDC86,coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PTGDR2,11251,12881,1,PTGDR2,prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZP1,22917,12882,1,ZP1,zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRPF19,27339,12883,1,PRPF19,pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM109,79073,12884,1,TMEM109,transmembrane protein 109 [Source:HGNC Symbol;Acc:HGNC:28771],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM132A,54972,12885,1,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC15A3,51296,12886,1,SLC15A3,solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CD6,923,12887,1,CD6,CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CD5,921,12888,1,CD5,CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VPS37C,55048,12889,1,VPS37C,VPS37C subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:26097],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PGA3,643847,12890,1,PGA4,"pepsinogen 4, group I (pepsinogen A) [Source:HGNC Symbol;Acc:HGNC:8886]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PGA3,643834,12890,2,PGA3,"pepsinogen 3, group I (pepsinogen A) [Source:HGNC Symbol;Acc:HGNC:8885]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PGA4,643847,12891,1,PGA4,"pepsinogen 4, group I (pepsinogen A) [Source:HGNC Symbol;Acc:HGNC:8886]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PGA4,643834,12891,2,PGA3,"pepsinogen 3, group I (pepsinogen A) [Source:HGNC Symbol;Acc:HGNC:8885]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PGA5,5222,12892,1,PGA5,"pepsinogen 5, group I (pepsinogen A) [Source:HGNC Symbol;Acc:HGNC:8887]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VWCE,220001,12893,1,VWCE,von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DDB1,1642,12894,1,DDB1,damage specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TKFC,26007,12895,1,TKFC,triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYB561A3,220002,12896,1,CYB561A3,cytochrome b561 family member A3 [Source:HGNC Symbol;Acc:HGNC:23014],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM138,51524,12897,1,TMEM138,transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM216,51259,12898,1,TMEM216,transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CPSF7,79869,12899,1,CPSF7,cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SDHAF2,54949,12900,1,SDHAF2,succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPP1R32,220004,12901,1,PPP1R32,protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SYT7,9066,12902,1,SYT7,synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927495,None,12903,1,None,None,,query_1
RPLP0P2,None,12904,1,None,None,,query_1
DAGLA,747,12905,1,DAGLA,diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MYRF,745,12906,1,MYRF,myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DKFZP434K028,None,12907,1,None,None,,query_1
TMEM258,746,12908,1,TMEM258,transmembrane protein 258 [Source:HGNC Symbol;Acc:HGNC:1164],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FEN1,2237,12909,1,FEN1,flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FADS1,3992,12910,1,FADS1,fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR1908,100302263,12911,1,MIR1908,microRNA 1908 [Source:HGNC Symbol;Acc:HGNC:35392],"ENTREZGENE,HGNC,WIKIGENE",query_1
FADS2,9415,12912,1,FADS2,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FADS3,3995,12913,1,FADS3,fatty acid desaturase 3 [Source:HGNC Symbol;Acc:HGNC:3576],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAB3IL1,5866,12914,1,RAB3IL1,RAB3A interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:9780],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BEST1,7439,12915,1,BEST1,bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FTH1,2495,12916,1,FTH1,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
INCENP,3619,12917,1,INCENP,inner centromere protein [Source:HGNC Symbol;Acc:HGNC:6058],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB1D1,10648,12918,1,SCGB1D1,secretoglobin family 1D member 1 [Source:HGNC Symbol;Acc:HGNC:18395],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB2A1,4246,12919,1,SCGB2A1,secretoglobin family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:7051],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB1D2,10647,12920,1,SCGB1D2,secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB2A2,4250,12921,1,SCGB2A2,secretoglobin family 2A member 2 [Source:HGNC Symbol;Acc:HGNC:7050],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB1D4,404552,12922,1,SCGB1D4,secretoglobin family 1D member 4 [Source:HGNC Symbol;Acc:HGNC:31748],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ASRGL1,80150,12923,1,ASRGL1,asparaginase and isoaspartyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:16448],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCGB1A1,7356,12924,1,SCGB1A1,secretoglobin family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:12523],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AHNAK,79026,12925,1,AHNAK,AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EEF1G,1937,12926,1,EEF1G,eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TUT1,64852,12927,1,TUT1,"terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MTA2,9219,12928,1,MTA2,metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EML3,256364,12929,1,EML3,EMAP like 3 [Source:HGNC Symbol;Acc:HGNC:26666],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ROM1,6094,12930,1,ROM1,retinal outer segment membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10254],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
B3GAT3,26229,12931,1,B3GAT3,"beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GANAB,23193,12932,1,GANAB,glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
INTS5,80789,12933,1,INTS5,integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METTL12,None,12934,1,None,None,,query_1
LBHD1,79081,12935,1,LBHD1,LBH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28351],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UQCC3,790955,12936,1,UQCC3,ubiquinol-cytochrome c reductase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:34399],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBXN1,51035,12937,1,UBXN1,UBX domain protein 1 [Source:HGNC Symbol;Acc:HGNC:18402],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HNRNPUL2-BSCL2,None,12938,1,None,None,,query_1
TTC9C,283237,12939,1,TTC9C,tetratricopeptide repeat domain 9C [Source:HGNC Symbol;Acc:HGNC:28432],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZBTB3,79842,12940,1,ZBTB3,zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POLR2G,5436,12941,1,POLR2G,RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TAF6L,10629,12942,1,TAF6L,TATA-box binding protein associated factor 6 like [Source:HGNC Symbol;Acc:HGNC:17305],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM179B,374395,12943,1,TMEM179B,transmembrane protein 179B [Source:HGNC Symbol;Acc:HGNC:33744],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM223,79064,12944,1,TMEM223,transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NXF1,10482,12945,1,NXF1,nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STX5,6811,12946,1,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNHG1,23642,12947,1,SNHG1,small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688],"ENTREZGENE,HGNC,WIKIGENE",query_1
SLC3A2,6520,12948,1,SLC3A2,solute carrier family 3 member 2 [Source:HGNC Symbol;Acc:HGNC:11026],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHRM1,1128,12949,1,CHRM1,cholinergic receptor muscarinic 1 [Source:HGNC Symbol;Acc:HGNC:1950],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A6,9356,12950,1,SLC22A6,solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A8,9376,12951,1,SLC22A8,solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A24,283238,12952,1,SLC22A24,solute carrier family 22 member 24 [Source:HGNC Symbol;Acc:HGNC:28542],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A25,387601,12953,1,SLC22A25,solute carrier family 22 member 25 [Source:HGNC Symbol;Acc:HGNC:32935],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A10,387775,12954,1,SLC22A10,solute carrier family 22 member 10 [Source:HGNC Symbol;Acc:HGNC:18057],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC22A9,114571,12955,1,SLC22A9,solute carrier family 22 member 9 [Source:HGNC Symbol;Acc:HGNC:16261],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HRASLS5,None,12956,1,None,None,,query_1
LGALS12,85329,12957,1,LGALS12,galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RARRES3,None,12958,1,None,None,,query_1
HRASLS2,None,12959,1,None,None,,query_1
PLA2G16,None,12960,1,None,None,,query_1
ATL3,25923,12961,1,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RTN3,10313,12962,1,RTN3,reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C11orf84,None,12963,1,None,None,,query_1
